time;current_supply;current_sbd_supply;pending_rewarded_vesting_shares;pending_rewarded_vesting_steem;total_pow;total_vesting_fund_steem; total_vesting_shares;virtual_supply;account_count
1503106410;253712425.517;3500124.154;277813368.185255;134385.576;514415;182972401.612;377560809098.746728;256782709.862;319069
1503106440;253712447.539;3500124.253;277771266.467368;134365.173;514415;182972427.365;377560855286.165151;256782731.971;319069
1503106470;253712467.503;3500126.542;277832960.566713;134395.071;514415;182972432.462;377560858849.713269;256782753.943;319069
1503106500;253712488.403;3500127.918;277799420.413560;134378.817;514415;182972454.927;377560898250.852242;256782776.050;319069
1503106530;253712509.996;3500129.365;277787237.504432;134372.913;514415;182972472.955;377560928497.512195;256782798.912;319069
1503106560;253712531.375;3500130.194;277785072.902042;134371.864;514415;182972482.003;377560940213.990684;256782821.018;319070
1503106590;253712550.452;3500134.509;277797117.457611;134377.701;514415;182972488.428;377560946517.959459;256782843.880;319070
1503106620;253712568.863;3500138.722;277804907.100515;134381.476;514415;182972492.863;377560948713.994331;256782865.987;319070
1503106650;253712588.935;3500141.042;277763866.221933;134361.587;514415;182972569.404;377561099701.474045;256782888.094;319075
1503106680;253712597.817;3500156.978;277806289.430257;134382.146;514415;182972530.319;377561012093.838884;256782910.955;319076
1503106710;253712610.630;3500167.558;277835741.586203;134396.419;514415;182972535.595;377561016026.841166;256782933.049;319076
1503106740;253712630.777;3500170.654;277844362.765919;134400.597;514415;182972547.224;377561033067.655561;256782955.912;319077
1503106770;253712650.885;3500173.792;277831397.656063;134394.314;514415;182972444.502;377560814148.127405;256782978.772;319077
1503106800;253712672.692;3500174.133;277831835.111395;134394.526;514415;182972450.570;377560819715.413520;256783000.878;319078
1503106830;253712693.936;3500175.117;277832728.595242;134394.959;514415;182972456.775;377560825565.400855;256783022.986;319078
1503106860;253712715.288;3500175.549;277793536.004968;134375.966;514415;182972484.288;377560875384.943086;256783044.716;319078
1503106890;253712737.357;3500175.594;277793977.589896;134376.180;514415;182972296.080;377560480064.481938;256783066.825;319079
1503106920;253712759.590;3500176.313;277789559.563324;134374.039;514415;182972307.737;377560497164.686297;256783089.689;319084
1503106950;253712781.142;3500175.945;277787980.981201;134373.274;514415;182972339.198;377560555130.044241;256783110.918;319084
1503106980;253712801.794;3500177.602;277781400.460653;134370.085;514415;182972349.414;377560569256.731806;256783133.023;319084
1503107010;253712823.636;3500178.755;277765881.735091;134362.565;514415;182972365.852;377560596222.745429;256783155.877;319085
1503107040;253712845.566;3500178.940;277746010.051081;134352.935;514415;182972380.988;377560620501.088368;256783177.969;319086
1503107070;253712867.969;3500179.326;277648277.946275;134305.573;514415;182972436.935;377560728994.266895;256783200.711;319087
1503107100;253712889.664;3500179.796;277637774.407215;134300.483;514415;182970697.139;377557131996.699822;256783222.818;319087
1503107130;253712910.630;3500181.096;277612114.398601;134288.048;514415;182970717.141;377557166317.156309;256783244.924;319088
1503107160;253712932.447;3500182.289;277389429.568072;134180.138;514415;182970832.786;377557398009.099652;256783267.788;319088
1503107190;253712953.590;3500183.388;277389342.877627;134180.096;514415;182970839.504;377557404917.672293;256783289.895;319088
1503107220;253712972.986;3500186.476;277394443.808673;134182.568;514415;182970846.966;377557413361.461852;256783312.000;319089
1503107250;253713003.290;3500177.887;277344484.501053;134158.357;514415;182970876.967;377557468314.176653;256783334.769;319089
1503107280;253713024.213;3500180.096;277208410.474389;134092.415;514415;182970959.499;377557631667.471277;256783357.630;319092
1503107310;253713045.434;3500181.105;277077257.154657;134028.856;514415;182971029.949;377557770086.322341;256783379.736;319092
1503107340;253713068.050;3500180.524;277071537.134457;134026.084;514415;182971038.647;377557781080.609121;256783401.842;319092
1503107370;253713089.484;3500182.152;277075445.377783;134027.978;514415;182971045.167;377557787580.583434;256783424.705;319093
1503107400;253713110.392;3500184.380;277081790.574324;134031.053;514415;182971055.641;377557802239.597191;256783447.567;319093
1503107430;253713132.196;3500184.726;277080498.826667;134030.427;514415;182971063.032;377557810536.873536;256783469.674;319095
1503107460;253713146.973;3500193.943;277084379.675394;134032.308;514415;182971080.342;377557839302.437034;256783492.537;319095
1503107490;253713165.289;3500198.267;277081061.114696;134030.700;514415;182971093.808;377557860135.864084;256783514.646;319096
1503107520;253713184.386;3500201.698;277084298.564732;134032.269;514415;182971099.704;377557865347.577783;256783536.752;319099
1503107550;253713206.145;3500202.958;277085846.164328;134033.019;514415;182971004.407;377557661748.328222;256783559.616;319099
1503107580;253713228.058;3500202.170;277072311.266747;134026.460;514415;182971017.998;377557682839.703320;256783580.838;319102
1503107610;253713240.302;3500214.266;277098026.372125;134038.922;514415;182970908.323;377557449572.489274;256783603.693;319104
1503107640;253713261.583;3500215.208;277086110.991542;134033.148;514415;182970912.811;377557451878.700341;256783625.800;319106
1503107670;253713279.683;3500219.775;277072328.635060;134026.469;514415;182970931.786;377557484079.726765;256783647.906;319108
1503107700;253713301.595;3500220.857;277063102.763816;134021.998;514415;182970938.495;377557490968.480317;256783670.767;319108
1503107730;253713316.916;3500227.591;277083704.609331;134031.982;514415;182970944.805;377557497035.121742;256783691.995;319110
1503107760;253713337.537;3500230.147;277101745.499398;134040.725;514415;182970953.284;377557507577.633993;256783714.858;319110
1503107790;253713358.928;3500230.961;277078103.947874;134029.268;514415;182970971.573;377557538362.967612;256783736.963;319111
1503107820;253713381.332;3500231.485;277093363.415516;134036.663;514415;182970975.859;377557540252.504090;256783759.827;319111
1503107850;253713403.609;3500232.155;277094948.137922;134037.431;514415;182970986.058;377557554344.076076;256783782.692;319112
1503107880;253713424.538;3500233.497;277099485.519908;134039.630;514415;182970992.231;377557560128.245604;256783804.798;319112
1503107910;253713446.803;3500234.168;277101181.704633;134040.452;514415;182970998.832;377557566795.360519;256783827.652;319113
1503107940;253713467.870;3500235.354;277103833.279760;134041.737;514415;182971000.022;377557562295.354977;256783849.759;319114
1503107970;253713487.402;3500238.285;277102706.556399;134041.191;514415;182971010.198;377557576339.491671;256783871.862;319116
1503108000;253713509.540;3500239.111;277104425.439539;134042.024;514415;182970951.533;377557448328.366580;256783894.725;319116
1503108030;253713531.484;3500239.299;276991790.938727;133987.440;514415;182971006.936;377557555697.305495;256783916.834;319116
1503108060;253713554.044;3500239.645;276976789.391850;133980.170;514415;182971016.423;377557568318.039952;256783939.697;319117
1503108090;253713573.228;3500243.838;276984397.425806;133983.857;514415;182970957.373;377557439513.032240;256783962.559;319120
1503108120;253713592.003;3500247.634;276991305.896782;133987.205;514415;182970957.739;377557433311.180957;256783984.664;319123
1503108150;253714775.621;3498923.512;276976704.403476;133980.129;514415;182970931.770;377557372769.491456;256784006.771;319125
1503108180;253714797.944;3498924.129;276966131.093489;133975.005;514415;182970944.557;377557392201.334879;256784029.636;319127
1503108210;253714797.997;3498949.272;277026855.306503;134004.433;514415;182970952.065;377557400740.071197;256784051.744;319128
1503108240;253714829.500;3498938.559;277029684.337647;134005.804;514415;182970957.994;377557406020.531391;256784073.850;319129
1503108270;253714851.494;3498939.550;277028724.773223;134005.339;514415;182970995.893;377557477270.573057;256784096.713;319129
1503108300;253714873.687;3498940.313;277024240.770826;134003.166;514415;182971005.331;377557489791.842396;256784119.575;319130
1503108330;253714896.053;3498940.880;277013130.936869;133997.782;514415;182971018.961;377557510963.219528;256784142.438;319133
1503108360;253714908.037;3498952.419;277041838.143413;134011.694;514415;182971026.069;377557518676.521115;256784164.544;319135
1503108390;253714910.496;3498974.820;277107320.784766;134043.428;514415;182971032.004;377557523969.355861;256784186.653;319136
1503108420;253714919.842;3498988.631;277133980.985130;134056.348;514415;182971040.493;377557534532.358416;256784208.114;319138
1503108450;253714942.993;3498989.165;277134294.614191;134056.500;514415;182971047.635;377557542315.835924;256784231.734;319138
1503108480;253714964.794;3498989.515;277082176.990343;134031.243;514415;182971078.608;377557599274.390771;256784253.842;319138
1503108510;253714990.707;3498985.165;277086854.888916;134033.510;514415;182971086.913;377557609457.701505;256784275.939;319142
1503108540;253714983.393;3499018.703;277209019.331584;134092.713;514415;182971104.373;377557638532.266544;256784298.044;319143
1503108570;253715003.517;3499021.825;277210793.861972;134093.573;514415;182971174.573;377557776434.865168;256784320.907;319145
1503108600;253715014.830;3499034.130;277234222.639242;134104.927;514415;182971182.285;377557785394.542345;256784343.014;319146
1503108630;253715035.420;3499036.719;277200589.587037;134088.628;514415;182971259.014;377557936769.900483;256784365.875;319147
1503108660;253715056.696;3499037.668;277205187.031250;134090.856;514415;182971222.427;377557854315.835703;256784387.983;319147
1503108690;253715077.477;3499040.040;277117088.007167;134048.162;514415;182971274.008;377557953799.098797;256784410.845;319147
1503108720;253715098.120;3499040.710;277111687.564863;134045.545;514415;182971284.017;377557967498.872059;256784432.076;319147
1503108750;253715116.450;3499045.016;277050760.821916;134016.019;514415;182971324.069;377558043191.907286;256784454.183;319147
1503108780;253715138.165;3499046.324;277035725.057081;134008.733;514415;182971339.753;377558068602.865022;256784477.045;319148
1503108810;253715156.221;3499051.803;276721198.087146;133856.309;514415;182971505.670;377558404018.484088;256784499.907;319148
1503108840;253715175.245;3499055.316;276708722.075091;133850.263;514415;182971518.783;377558424122.730561;256784522.013;319149
1503108870;253715196.638;3499056.992;276633430.421727;133813.776;514415;182971563.511;377558509465.609138;256784544.876;319150
1503108900;253715217.505;3499058.405;276633777.081101;133813.944;514415;182971559.027;377558493258.208050;256784566.983;319150
1503108930;253715208.786;3499093.547;276738265.727591;133864.581;514415;182971564.339;377558497265.514074;256784589.090;319150
1503108960;253715231.095;3499094.179;276736978.013199;133863.957;514415;182971571.658;377558505414.307344;256784611.953;319150
1503108990;253715249.223;3499098.714;276683633.883968;133838.106;514415;182971615.435;377558588794.494335;256784634.059;319152
1503109020;253715270.965;3499099.989;276686737.363545;133839.610;514415;182971621.641;377558594646.530163;256784656.920;319152
1503109050;253715292.693;3499100.421;276680449.561198;133836.563;514415;182971682.330;377558712923.615502;256784679.027;319153
